Cod;Country;Citycode;City;Population2000;PM10Concentration1999;Region;IncomeGroup
USA;United States of America;8400006;Philadelphia;6306956;31;North America;High income
USA;United States of America;8400017;Phoenix;2617677;48;North America;High income
USA;United States of America;8400018;Pittsburgh;2542141;25;North America;High income
USA;United States of America;8400145;Plano;166576;24;North America;High income
USA;United States of America;8400154;Pomona;152263;27;North America;High income
USA;United States of America;8400021;Portland (Or.);2097878;20;North America;High income
USA;United States of America;8400203;Portsmouth (Va.);109500;21;North America;High income
USA;United States of America;8400037;Providence;1195046;23;North America;High income
USA;United States of America;8400167;Pueblo;135114;20;North America;High income
USA;United States of America;8400048;Raleigh;1019314;21;North America;High income
USA;United States of America;8400185;Rancho Cucamonga;121496;25;North America;High income
USA;United States of America;8400106;Reno;299442;27;North America;High income
USA;United States of America;8400050;Richmond;970151;19;North America;High income
USA;United States of America;8400112;Riverside;276908;29;North America;High income
USA;United States of America;8400039;Rochester (Ny.);1154219;16;North America;High income
USA;United States of America;8400094;Rockford;366941;19;North America;High income
USA;United States of America;8400025;Sacramento;1680533;22;North America;High income
USA;United States of America;8400183;Salem;122674;22;North America;High income
USA;United States of America;8400092;Salinas;372459;20;North America;High income
USA;United States of America;8400034;Salt Lake City;1247080;29;North America;High income
USA;United States of America;8400028;San Antonio;1521156;18;North America;High income
USA;United States of America;8400133;San Bernardino;192319;44;North America;High income
USA;United States of America;8400035;San Diego;1219181;25;North America;High income
USA;United States of America;8400005;San Francisco;6893298;20;North America;High income
USA;United States of America;8400063;San Jose;652872;21;North America;High income
USA;United States of America;8400102;Santa Ana;307793;25;North America;High income
USA;United States of America;8400172;Santa Clarita;130891;29;North America;High income
USA;United States of America;8400179;Santa Rosa;123785;16;North America;High income
USA;United States of America;8400109;Savannah;291737;24;North America;High income
USA;United States of America;8400147;Scottsdale;161332;37;North America;High income
USA;United States of America;8400013;Seattle;3413688;17;North America;High income
USA;United States of America;8400087;Shreveport;400448;20;North America;High income
USA;United States of America;8400148;Sioux City;160381;29;North America;High income
USA;United States of America;8400114;South Bend;270337;17;North America;High income
USA;United States of America;8400086;Spokane;408394;23;North America;High income
USA;United States of America;8400126;Springfield (Ill.);207260;21;North America;High income
USA;United States of America;8400067;Springfield (Ma.);613736;23;North America;High income
USA;United States of America;8400103;Springfield (Mo.);305849;17;North America;High income
USA;United States of America;8400197;Springfield (Ohio);113453;21;North America;High income
USA;United States of America;8400016;St. Louis;2684031;23;North America;High income
USA;United States of America;8400111;St. Paul;284524;21;North America;High income
USA;United States of America;8400118;St. Petersburg;252504;23;North America;High income
USA;United States of America;8400176;Sterling Heights;126477;18;North America;High income
USA;United States of America;8400070;Stockton;548396;29;North America;High income
USA;United States of America;8400175;Sunnyvale;126560;21;North America;High income
USA;United States of America;8400055;Syracuse;797966;19;North America;High income
USA;United States of America;8400132;Tacoma;193739;19;North America;High income
USA;United States of America;8400116;Tallahassee;268148;24;North America;High income
USA;United States of America;8400020;Tampa;2282355;24;North America;High income
USA;United States of America;8400153;Tempe;152707;35;North America;High income
USA;United States of America;8400193;Thousand Oaks;117455;26;North America;High income
USA;United States of America;8400064;Toledo;649762;18;North America;High income
USA;United States of America;8400141;Topeka;174756;25;North America;High income
USA;United States of America;8400161;Torrance;146282;35;North America;High income
USA;United States of America;8400057;Tucson;774199;27;North America;High income
USA;United States of America;8400056;Tulsa;786459;23;North America;High income
USA;United States of America;8400192;Vallejo;117988;16;North America;High income
USA;United States of America;8400081;Virginia Beach;455398;18;North America;High income
USA;United States of America;8400124;Waco;208674;19;North America;High income
USA;United States of America;8400157;Warren;150946;20;North America;High income
USA;United States of America;8400004;WASHINGTON D.C.;7462867;21;North America;High income
USA;United States of America;8400202;Waterbury;109562;19;North America;High income
USA;United States of America;8400205;West Covina;109324;31;North America;High income
USA;United States of America;8400072;Wichita;536399;21;North America;High income
USA;United States of America;8400146;Winston-Salem;164178;21;North America;High income
USA;United States of America;8400140;Worcester;175035;17;North America;High income
USA;United States of America;8400131;Yonkers;194194;20;North America;High income
VIR;United States Virgin Islands;8500001;CHARLOTTE AMALIE;11912;43;Latin America & Caribbean;High income
URY;Uruguay;8580001;MONTEVIDEO;1473550;173;Latin America & Caribbean;High income
UZB;Uzbekistan;8600013;Almalyk;125511;57;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600004;Andizhan;321350;110;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600011;Angren;143904;26;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600005;Bukhara;246693;85;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600010;Chirchik;172036;63;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600015;Djizak;116855;71;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600006;Fergana;214234;73;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600009;Karshi;176364;82;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600007;Kokand;190430;92;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600003;Namangan;337580;111;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600014;Navoi;119019;62;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600008;Nukus;189348;54;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600002;Samarkand;400336;80;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600001;TASHKENT;2265683;86;Europe & Central Asia;Lower middle income
UZB;Uzbekistan;8600012;Urgentch;139576;90;Europe & Central Asia;Lower middle income
VUT;Vanuatu;5480001;VILA;25097;28;East Asia & Pacific;Lower middle income
VEN;Venezuela;8620016;Acarigua-Araure;231568;11;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620007;Barcelona;537605;9;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620008;Barcelona-Pto. La Cruz;506704;10;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620018;Barinas;203892;11;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620005;Barquisimeto;934003;11;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620019;Baruta;196512;10;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620017;Cabimas;217356;11;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620001;CARACAS;3488263;18;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620028;Carupano;119989;7;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620026;Catia la Mar;133137;8;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620012;Ciudad Bolivar;310221;10;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620006;Ciudad Guayana;622402;8;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620022;Coro;180432;9;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620014;Cumaná;289341;11;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620025;Guanare;137987;9;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620021;Guarenas;181417;9;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620020;Los Teques;195787;10;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620002;Maracaibo;1708851;12;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620004;Maracay;1002214;7;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620011;Maturín;322864;8;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620013;Mérida;297669;11;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620009;Petare;450937;17;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620023;Puerto Cabello;170900;7;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620010;San Cristóbal;421116;8;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620024;San Fernando de Apure;146284;12;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620015;Turmero;232651;11;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620003;Valencia;1292970;16;Latin America & Caribbean;Upper middle income
VEN;Venezuela;8620027;Valera;127476;11;Latin America & Caribbean;Upper middle income
VNM;Viet Nam;7040023;Bac Lieu;139355;47;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040009;Bien Hoa;274766;57;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040005;Buonmathuot;377325;20;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040019;Campha;153192;62;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040006;Cantho;341843;59;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040004;Da Nang;444559;74;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040022;Dalat;139426;35;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040003;Haiphong;1740468;92;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040002;HANOI;3674638;96;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040001;Ho Chi Minh;4718649;67;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040018;Hon Gai;155580;64;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040008;Hué;313206;61;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040011;Longxuyen;257353;58;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040016;Mytho;179398;58;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040010;Namdinh;264060;98;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040007;Nhatrang;316337;60;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040024;Quang Ngai;107290;57;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040012;Qui Nhon;242846;55;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040015;Rach Gia;181994;38;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040014;Thai Nguyen;206586;85;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040020;Thanhhoa;152632;92;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040021;Viettri;139577;79;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040013;Vinh;210617;91;East Asia & Pacific;Lower middle income
VNM;Viet Nam;7040017;Vungtau;160587;51;East Asia & Pacific;Lower middle income
YEM;Yemen;8870002;Aden;542952;74;Middle East & North Africa;Low income
YEM;Yemen;8870004;Hodeidah;333355;116;Middle East & North Africa;Low income
YEM;Yemen;8870001;SANA'A;1255283;98;Middle East & North Africa;Low income
YEM;Yemen;8870003;Taiz;393016;114;Middle East & North Africa;Low income
ZMB;Zambia;8940005;Chingola;202384;60;Sub-Saharan Africa;Lower middle income
ZMB;Zambia;8940004;Kabwe;206812;63;Sub-Saharan Africa;Lower middle income
ZMB;Zambia;8940003;Kitwe;420043;66;Sub-Saharan Africa;Lower middle income
ZMB;Zambia;8940007;Luanshya;181669;65;Sub-Saharan Africa;Lower middle income
ZMB;Zambia;8940001;LUSAKA;1454346;84;Sub-Saharan Africa;Lower middle income
ZMB;Zambia;8940006;Mufulira;189952;58;Sub-Saharan Africa;Lower middle income
ZMB;Zambia;8940002;Ndola;467368;63;Sub-Saharan Africa;Lower middle income
ZWE;Zimbabwe;7160002;Bulawayo;812426;42;Sub-Saharan Africa;Lower middle income
ZWE;Zimbabwe;7160003;Chitungwiza;359226;44;Sub-Saharan Africa;Lower middle income
ZWE;Zimbabwe;7160005;Gweru;167305;60;Sub-Saharan Africa;Lower middle income
ZWE;Zimbabwe;7160001;HARARE;1553793;76;Sub-Saharan Africa;Lower middle income
ZWE;Zimbabwe;7160004;Mutare;171656;62;Sub-Saharan Africa;Lower middle income
SVK;Slovakia;7030004;Banska Bystrica;84693;20;Europe & Central Asia;High income
CHN;China;1569997;Changdu;72292;80;East Asia & Pacific;Upper middle income
NOR;Norway;5780005;Drammen;82955;22;Europe & Central Asia;High income
FRA;France;2509999;Gardanne;19880;24;Europe & Central Asia;High income
ROM;Romania;6420027;Giurgiu;73733;24;Europe & Central Asia;Upper middle income
CRI;Costa Rica;1889998;Heredia;31079;45;Latin America & Caribbean;Upper middle income
AUT;Austria;400007;Klagenfurt;89742;35;Europe & Central Asia;High income
TUR;Turkey;7929999;Kocaeli;211934;44;Europe & Central Asia;Upper middle income
NOR;Norway;5789999;Kristiansand;71498;15;Europe & Central Asia;High income
